ruta,distancia
"Mataró -> España, Islas Baleares, Palma -> España, Palencia -> España, Sevilla -> España, Pamplona -> España, Las Palmas -> España, Lugo -> España, Guadalajara -> España, Castellón",8828.1
"Mataró -> España, Pamplona -> España, Sevilla -> España, Islas Baleares, Palma -> España, Palencia -> España, Guadalajara -> España, Las Palmas -> España, Lugo -> España, Castellón",8828.14
"Mataró -> España, Pamplona -> España, Las Palmas -> España, Lugo -> España, Islas Baleares, Palma -> España, Palencia -> España, Guadalajara -> España, Sevilla -> España, Castellón",8828.140000000001
"Mataró -> España, Sevilla -> España, Palencia -> España, Guadalajara -> España, Islas Baleares, Palma -> España, Las Palmas -> España, Pamplona -> España, Castellón -> España, Lugo",8828.189999999999
"Mataró -> España, Las Palmas -> España, Pamplona -> España, Castellón -> España, Sevilla -> España, Palencia -> España, Guadalajara -> España, Islas Baleares, Palma -> España, Lugo",8828.19
"Mataró -> España, Las Palmas -> España, Palencia -> España, Guadalajara -> España, Islas Baleares, Palma -> España, Sevilla -> España, Pamplona -> España, Castellón -> España, Lugo",8828.199999999999
"Mataró -> España, Sevilla -> España, Pamplona -> España, Castellón -> España, Las Palmas -> España, Palencia -> España, Guadalajara -> España, Islas Baleares, Palma -> España, Lugo",8828.199999999999
"Mataró -> España, Las Palmas -> España, Castellón -> España, Pamplona -> España, Guadalajara -> España, Islas Baleares, Palma -> España, Lugo -> España, Sevilla -> España, Palencia",8828.319999999998
"Mataró -> España, Las Palmas -> España, Palencia -> España, Guadalajara -> España, Lugo -> España, Castellón -> España, Sevilla -> España, Islas Baleares, Palma -> España, Pamplona",8828.38
"Mataró -> España, Sevilla -> España, Castellón -> España, Las Palmas -> España, Palencia -> España, Guadalajara -> España, Lugo -> España, Islas Baleares, Palma -> España, Pamplona",8828.38
"Mataró -> España, Guadalajara -> España, Islas Baleares, Palma -> España, Sevilla -> España, Pamplona -> España, Las Palmas -> España, Lugo -> España, Palencia -> España, Castellón",8828.4
"Mataró -> España, Las Palmas -> España, Islas Baleares, Palma -> España, Lugo -> España, Guadalajara -> España, Pamplona -> España, Castellón -> España, Sevilla -> España, Palencia",8828.41
"Mataró -> España, Las Palmas -> España, Castellón -> España, Lugo -> España, Pamplona -> España, Guadalajara -> España, Islas Baleares, Palma -> España, Sevilla -> España, Palencia",8828.41
"Mataró -> España, Las Palmas -> España, Islas Baleares, Palma -> España, Lugo -> España, Pamplona -> España, Guadalajara -> España, Castellón -> España, Sevilla -> España, Palencia",8828.42
"Mataró -> España, Guadalajara -> España, Islas Baleares, Palma -> España, Palencia -> España, Lugo -> España, Sevilla -> España, Pamplona -> España, Las Palmas -> España, Castellón",8828.5
"Mataró -> España, Palencia -> España, Guadalajara -> España, Pamplona -> España, Las Palmas -> España, Islas Baleares, Palma -> España, Sevilla -> España, Lugo -> España, Castellón",8828.51
"Mataró -> España, Palencia -> España, Castellón -> España, Lugo -> España, Las Palmas -> España, Guadalajara -> España, Pamplona -> España, Sevilla -> España, Islas Baleares, Palma",8828.53
"Mataró -> España, Lugo -> España, Castellón -> España, Sevilla -> España, Guadalajara -> España, Las Palmas -> España, Islas Baleares, Palma -> España, Pamplona -> España, Palencia",8828.539999999999
"Mataró -> España, Sevilla -> España, Islas Baleares, Palma -> España, Palencia -> España, Las Palmas -> España, Castellón -> España, Pamplona -> España, Lugo -> España, Guadalajara",8828.69
"Mataró -> España, Las Palmas -> España, Pamplona -> España, Palencia -> España, Guadalajara -> España, Islas Baleares, Palma -> España, Lugo -> España, Sevilla -> España, Castellón",8828.81
"Mataró -> España, Sevilla -> España, Islas Baleares, Palma -> España, Pamplona -> España, Lugo -> España, Castellón -> España, Las Palmas -> España, Guadalajara -> España, Palencia",8828.85
"Mataró -> España, Las Palmas -> España, Castellón -> España, Guadalajara -> España, Sevilla -> España, Lugo -> España, Islas Baleares, Palma -> España, Pamplona -> España, Palencia",8829.19
"Mataró -> España, Las Palmas -> España, Castellón -> España, Sevilla -> España, Lugo -> España, Pamplona -> España, Islas Baleares, Palma -> España, Palencia -> España, Guadalajara",8829.35
"Mataró -> España, Las Palmas -> España, Lugo -> España, Islas Baleares, Palma -> España, Guadalajara -> España, Pamplona -> España, Castellón -> España, Sevilla -> España, Palencia",8829.35
"Mataró -> España, Sevilla -> España, Lugo -> España, Pamplona -> España, Islas Baleares, Palma -> España, Las Palmas -> España, Castellón -> España, Palencia -> España, Guadalajara",8829.36
"Mataró -> España, Sevilla -> España, Lugo -> España, Islas Baleares, Palma -> España, Guadalajara -> España, Pamplona -> España, Castellón -> España, Las Palmas -> España, Palencia",8829.36
"Mataró -> España, Sevilla -> España, Castellón -> España, Pamplona -> España, Lugo -> España, Las Palmas -> España, Palencia -> España, Islas Baleares, Palma -> España, Guadalajara",8829.470000000001
"Mataró -> España, Palencia -> España, Sevilla -> España, Guadalajara -> España, Lugo -> España, Castellón -> España, Las Palmas -> España, Islas Baleares, Palma -> España, Pamplona",8829.529999999999
"Mataró -> España, Sevilla -> España, Lugo -> España, Castellón -> España, Guadalajara -> España, Palencia -> España, Las Palmas -> España, Islas Baleares, Palma -> España, Pamplona",8829.72
"Mataró -> España, Palencia -> España, Pamplona -> España, Sevilla -> España, Guadalajara -> España, Islas Baleares, Palma -> España, Las Palmas -> España, Lugo -> España, Castellón",8829.84
"Mataró -> España, Palencia -> España, Pamplona -> España, Sevilla -> España, Lugo -> España, Islas Baleares, Palma -> España, Las Palmas -> España, Guadalajara -> España, Castellón",8829.849999999999
"Mataró -> España, Palencia -> España, Guadalajara -> España, Pamplona -> España, Sevilla -> España, Islas Baleares, Palma -> España, Las Palmas -> España, Lugo -> España, Castellón",8829.88
"Mataró -> España, Lugo -> España, Castellón -> España, Las Palmas -> España, Guadalajara -> España, Sevilla -> España, Islas Baleares, Palma -> España, Pamplona -> España, Palencia",8829.91
"Mataró -> España, Sevilla -> España, Castellón -> España, Guadalajara -> España, Lugo -> España, Palencia -> España, Islas Baleares, Palma -> España, Las Palmas -> España, Pamplona",8829.94
"Mataró -> España, Sevilla -> España, Islas Baleares, Palma -> España, Guadalajara -> España, Lugo -> España, Palencia -> España, Castellón -> España, Las Palmas -> España, Pamplona",8829.94
"Mataró -> España, Las Palmas -> España, Islas Baleares, Palma -> España, Guadalajara -> España, Pamplona -> España, Castellón -> España, Lugo -> España, Sevilla -> España, Palencia",8830.03
"Mataró -> España, Lugo -> España, Las Palmas -> España, Islas Baleares, Palma -> España, Sevilla -> España, Palencia -> España, Castellón -> España, Pamplona -> España, Guadalajara",8830.04
"Mataró -> España, Las Palmas -> España, Castellón -> España, Pamplona -> España, Guadalajara -> España, Sevilla -> España, Palencia -> España, Islas Baleares, Palma -> España, Lugo",8830.14
"Mataró -> España, Las Palmas -> España, Castellón -> España, Lugo -> España, Guadalajara -> España, Palencia -> España, Sevilla -> España, Islas Baleares, Palma -> España, Pamplona",8830.150000000001
"Mataró -> España, Sevilla -> España, Castellón -> España, Palencia -> España, Pamplona -> España, Las Palmas -> España, Guadalajara -> España, Lugo -> España, Islas Baleares, Palma",8830.420000000002
"Mataró -> España, Las Palmas -> España, Castellón -> España, Lugo -> España, Islas Baleares, Palma -> España, Pamplona -> España, Guadalajara -> España, Palencia -> España, Sevilla",8830.43
"Mataró -> España, Las Palmas -> España, Castellón -> España, Pamplona -> España, Guadalajara -> España, Lugo -> España, Islas Baleares, Palma -> España, Sevilla -> España, Palencia",8830.55
"Mataró -> España, Sevilla -> España, Lugo -> España, Islas Baleares, Palma -> España, Pamplona -> España, Castellón -> España, Las Palmas -> España, Guadalajara -> España, Palencia",8830.63
"Mataró -> España, Las Palmas -> España, Lugo -> España, Islas Baleares, Palma -> España, Pamplona -> España, Castellón -> España, Sevilla -> España, Guadalajara -> España, Palencia",8830.630000000001
"Mataró -> España, Palencia -> España, Sevilla -> España, Lugo -> España, Castellón -> España, Guadalajara -> España, Las Palmas -> España, Islas Baleares, Palma -> España, Pamplona",8830.78
"Mataró -> España, Palencia -> España, Las Palmas -> España, Castellón -> España, Guadalajara -> España, Sevilla -> España, Lugo -> España, Islas Baleares, Palma -> España, Pamplona",8830.78
"Mataró -> España, Guadalajara -> España, Islas Baleares, Palma -> España, Lugo -> España, Las Palmas -> España, Castellón -> España, Sevilla -> España, Pamplona -> España, Palencia",8830.88
"Mataró -> España, Guadalajara -> España, Castellón -> España, Lugo -> España, Las Palmas -> España, Islas Baleares, Palma -> España, Sevilla -> España, Pamplona -> España, Palencia",8830.890000000001
"Mataró -> España, Sevilla -> España, Lugo -> España, Castellón -> España, Pamplona -> España, Islas Baleares, Palma -> España, Las Palmas -> España, Guadalajara -> España, Palencia",8830.99
"Mataró -> España, Las Palmas -> España, Lugo -> España, Castellón -> España, Pamplona -> España, Islas Baleares, Palma -> España, Sevilla -> España, Guadalajara -> España, Palencia",8830.99
"Mataró -> España, Sevilla -> España, Islas Baleares, Palma -> España, Las Palmas -> España, Pamplona -> España, Palencia -> España, Guadalajara -> España, Lugo -> España, Castellón",8831.04
"Mataró -> España, Las Palmas -> España, Pamplona -> España, Palencia -> España, Guadalajara -> España, Lugo -> España, Islas Baleares, Palma -> España, Sevilla -> España, Castellón",8831.04
"Mataró -> España, Las Palmas -> España, Lugo -> España, Castellón -> España, Guadalajara -> España, Palencia -> España, Sevilla -> España, Islas Baleares, Palma -> España, Pamplona",8831.090000000002
"Mataró -> España, Palencia -> España, Castellón -> España, Guadalajara -> España, Lugo -> España, Las Palmas -> España, Pamplona -> España, Islas Baleares, Palma -> España, Sevilla",8831.189999999999
"Mataró -> España, Las Palmas -> España, Islas Baleares, Palma -> España, Pamplona -> España, Castellón -> España, Lugo -> España, Sevilla -> España, Guadalajara -> España, Palencia",8831.310000000001
"Mataró -> España, Guadalajara -> España, Lugo -> España, Palencia -> España, Islas Baleares, Palma -> España, Sevilla -> España, Pamplona -> España, Las Palmas -> España, Castellón",8831.310000000001
"Mataró -> España, Lugo -> España, Sevilla -> España, Islas Baleares, Palma -> España, Las Palmas -> España, Palencia -> España, Castellón -> España, Pamplona -> España, Guadalajara",8831.41
"Mataró -> España, Las Palmas -> España, Castellón -> España, Pamplona -> España, Islas Baleares, Palma -> España, Lugo -> España, Sevilla -> España, Guadalajara -> España, Palencia",8831.67
"Mataró -> España, Las Palmas -> España, Castellón -> España, Lugo -> España, Pamplona -> España, Islas Baleares, Palma -> España, Sevilla -> España, Guadalajara -> España, Palencia",8831.76
"Mataró -> España, Islas Baleares, Palma -> España, Guadalajara -> España, Lugo -> España, Sevilla -> España, Pamplona -> España, Las Palmas -> España, Palencia -> España, Castellón",8831.77
"Mataró -> España, Islas Baleares, Palma -> España, Guadalajara -> España, Lugo -> España, Las Palmas -> España, Pamplona -> España, Sevilla -> España, Palencia -> España, Castellón",8831.77
"Mataró -> España, Sevilla -> España, Castellón -> España, Lugo -> España, Las Palmas -> España, Pamplona -> España, Guadalajara -> España, Palencia -> España, Islas Baleares, Palma",8831.83
"Mataró -> España, Las Palmas -> España, Islas Baleares, Palma -> España, Palencia -> España, Pamplona -> España, Guadalajara -> España, Sevilla -> España, Lugo -> España, Castellón",8832.03
"Mataró -> España, Las Palmas -> España, Lugo -> España, Castellón -> España, Sevilla -> España, Palencia -> España, Guadalajara -> España, Islas Baleares, Palma -> España, Pamplona",8832.06
"Mataró -> España, Sevilla -> España, Lugo -> España, Castellón -> España, Las Palmas -> España, Palencia -> España, Guadalajara -> España, Islas Baleares, Palma -> España, Pamplona",8832.07
"Mataró -> España, Sevilla -> España, Palencia -> España, Guadalajara -> España, Castellón -> España, Las Palmas -> España, Lugo -> España, Islas Baleares, Palma -> España, Pamplona",8832.070000000002
"Mataró -> España, Las Palmas -> España, Palencia -> España, Guadalajara -> España, Castellón -> España, Sevilla -> España, Lugo -> España, Islas Baleares, Palma -> España, Pamplona",8832.08
"Mataró -> España, Las Palmas -> España, Castellón -> España, Palencia -> España, Lugo -> España, Guadalajara -> España, Islas Baleares, Palma -> España, Sevilla -> España, Pamplona",8832.12
"Mataró -> España, Las Palmas -> España, Islas Baleares, Palma -> España, Palencia -> España, Lugo -> España, Guadalajara -> España, Castellón -> España, Sevilla -> España, Pamplona",8832.120000000003
"Mataró -> España, Guadalajara -> España, Islas Baleares, Palma -> España, Lugo -> España, Pamplona -> España, Las Palmas -> España, Palencia -> España, Sevilla -> España, Castellón",8832.17
"Mataró -> España, Sevilla -> España, Lugo -> España, Pamplona -> España, Castellón -> España, Palencia -> España, Las Palmas -> España, Islas Baleares, Palma -> España, Guadalajara",8832.19
"Mataró -> España, Guadalajara -> España, Islas Baleares, Palma -> España, Lugo -> España, Sevilla -> España, Castellón -> España, Las Palmas -> España, Pamplona -> España, Palencia",8832.24
"Mataró -> España, Guadalajara -> España, Castellón -> España, Lugo -> España, Sevilla -> España, Islas Baleares, Palma -> España, Las Palmas -> España, Pamplona -> España, Palencia",8832.25
"Mataró -> España, Palencia -> España, Islas Baleares, Palma -> España, Pamplona -> España, Las Palmas -> España, Lugo -> España, Guadalajara -> España, Castellón -> España, Sevilla",8832.36
"Mataró -> España, Las Palmas -> España, Palencia -> España, Pamplona -> España, Islas Baleares, Palma -> España, Lugo -> España, Castellón -> España, Guadalajara -> España, Sevilla",8832.37
"Mataró -> España, Las Palmas -> España, Lugo -> España, Guadalajara -> España, Pamplona -> España, Islas Baleares, Palma -> España, Palencia -> España, Castellón -> España, Sevilla",8832.45
"Mataró -> España, Guadalajara -> España, Palencia -> España, Las Palmas -> España, Islas Baleares, Palma -> España, Pamplona -> España, Sevilla -> España, Lugo -> España, Castellón",8832.46
"Mataró -> España, Guadalajara -> España, Palencia -> España, Sevilla -> España, Lugo -> España, Islas Baleares, Palma -> España, Pamplona -> España, Las Palmas -> España, Castellón",8832.46
"Mataró -> España, Lugo -> España, Islas Baleares, Palma -> España, Sevilla -> España, Castellón -> España, Pamplona -> España, Guadalajara -> España, Las Palmas -> España, Palencia",8832.529999999999
"Mataró -> España, Sevilla -> España, Guadalajara -> España, Las Palmas -> España, Lugo -> España, Islas Baleares, Palma -> España, Palencia -> España, Pamplona -> España, Castellón",8832.58
"Mataró -> España, Guadalajara -> España, Islas Baleares, Palma -> España, Lugo -> España, Sevilla -> España, Palencia -> España, Las Palmas -> España, Pamplona -> España, Castellón",8832.61
"Mataró -> España, Guadalajara -> España, Islas Baleares, Palma -> España, Lugo -> España, Las Palmas -> España, Palencia -> España, Sevilla -> España, Pamplona -> España, Castellón",8832.630000000001
"Mataró -> España, Guadalajara -> España, Lugo -> España, Palencia -> España, Islas Baleares, Palma -> España, Las Palmas -> España, Pamplona -> España, Sevilla -> España, Castellón",8832.68
"Mataró -> España, Guadalajara -> España, Las Palmas -> España, Islas Baleares, Palma -> España, Sevilla -> España, Pamplona -> España, Palencia -> España, Castellón -> España, Lugo",8832.69
"Mataró -> España, Guadalajara -> España, Las Palmas -> España, Castellón -> España, Sevilla -> España, Pamplona -> España, Palencia -> España, Islas Baleares, Palma -> España, Lugo",8832.69
"Mataró -> España, Las Palmas -> España, Castellón -> España, Lugo -> España, Sevilla -> España, Palencia -> España, Guadalajara -> España, Islas Baleares, Palma -> España, Pamplona",8832.74
"Mataró -> España, Palencia -> España, Pamplona -> España, Sevilla -> España, Guadalajara -> España, Lugo -> España, Islas Baleares, Palma -> España, Las Palmas -> España, Castellón",8832.75
"Mataró -> España, Palencia -> España, Castellón -> España, Lugo -> España, Las Palmas -> España, Pamplona -> España, Guadalajara -> España, Sevilla -> España, Islas Baleares, Palma",8832.89
"Mataró -> España, Lugo -> España, Pamplona -> España, Castellón -> España, Sevilla -> España, Islas Baleares, Palma -> España, Palencia -> España, Las Palmas -> España, Guadalajara",8832.9
"Mataró -> España, Sevilla -> España, Lugo -> España, Islas Baleares, Palma -> España, Guadalajara -> España, Palencia -> España, Pamplona -> España, Las Palmas -> España, Castellón",8832.939999999999
"Mataró -> España, Islas Baleares, Palma -> España, Lugo -> España, Castellón -> España, Las Palmas -> España, Guadalajara -> España, Sevilla -> España, Pamplona -> España, Palencia",8833.15
"Mataró -> España, Las Palmas -> España, Islas Baleares, Palma -> España, Lugo -> España, Guadalajara -> España, Palencia -> España, Pamplona -> España, Sevilla -> España, Castellón",8833.370000000003
"Mataró -> España, Sevilla -> España, Pamplona -> España, Palencia -> España, Castellón -> España, Lugo -> España, Las Palmas -> España, Guadalajara -> España, Islas Baleares, Palma",8833.380000000001
"Mataró -> España, Sevilla -> España, Guadalajara -> España, Castellón -> España, Lugo -> España, Las Palmas -> España, Pamplona -> España, Palencia -> España, Islas Baleares, Palma",8833.39
"Mataró -> España, Lugo -> España, Las Palmas -> España, Guadalajara -> España, Pamplona -> España, Islas Baleares, Palma -> España, Palencia -> España, Castellón -> España, Sevilla",8833.429999999998
"Mataró -> España, Las Palmas -> España, Islas Baleares, Palma -> España, Palencia -> España, Lugo -> España, Castellón -> España, Guadalajara -> España, Pamplona -> España, Sevilla",8833.560000000001
"Mataró -> España, Las Palmas -> España, Lugo -> España, Pamplona -> España, Castellón -> España, Palencia -> España, Sevilla -> España, Islas Baleares, Palma -> España, Guadalajara",8833.560000000001
"Mataró -> España, Las Palmas -> España, Castellón -> España, Palencia -> España, Lugo -> España, Islas Baleares, Palma -> España, Guadalajara -> España, Pamplona -> España, Sevilla",8833.57
"Mataró -> España, Sevilla -> España, Lugo -> España, Palencia -> España, Castellón -> España, Guadalajara -> España, Islas Baleares, Palma -> España, Las Palmas -> España, Pamplona",8833.63
"Mataró -> España, Las Palmas -> España, Lugo -> España, Palencia -> España, Castellón -> España, Guadalajara -> España, Islas Baleares, Palma -> España, Sevilla -> España, Pamplona",8833.630000000001
"Mataró -> España, Sevilla -> España, Lugo -> España, Palencia -> España, Islas Baleares, Palma -> España, Guadalajara -> España, Castellón -> España, Las Palmas -> España, Pamplona",8833.64
"Mataró -> España, Las Palmas -> España, Lugo -> España, Palencia -> España, Islas Baleares, Palma -> España, Guadalajara -> España, Castellón -> España, Sevilla -> España, Pamplona",8833.640000000001
"Mataró -> España, Islas Baleares, Palma -> España, Lugo -> España, Castellón -> España, Sevilla -> España, Guadalajara -> España, Palencia -> España, Las Palmas -> España, Pamplona",8833.68
"Mataró -> España, Las Palmas -> España, Castellón -> España, Guadalajara -> España, Islas Baleares, Palma -> España, Palencia -> España, Lugo -> España, Sevilla -> España, Pamplona",8833.730000000001
"Mataró -> España, Las Palmas -> España, Islas Baleares, Palma -> España, Guadalajara -> España, Castellón -> España, Palencia -> España, Lugo -> España, Sevilla -> España, Pamplona",8833.75
"Mataró -> España, Las Palmas -> España, Islas Baleares, Palma -> España, Guadalajara -> España, Palencia -> España, Sevilla -> España, Pamplona -> España, Castellón -> España, Lugo",8833.820000000002
"Mataró -> España, Palencia -> España, Castellón -> España, Guadalajara -> España, Islas Baleares, Palma -> España, Pamplona -> España, Las Palmas -> España, Lugo -> España, Sevilla",8833.97
"Mataró -> España, Palencia -> España, Pamplona -> España, Sevilla -> España, Lugo -> España, Islas Baleares, Palma -> España, Guadalajara -> España, Las Palmas -> España, Castellón",8834.0
"Mataró -> España, Palencia -> España, Pamplona -> España, Las Palmas -> España, Islas Baleares, Palma -> España, Guadalajara -> España, Sevilla -> España, Lugo -> España, Castellón",8834.0
"Mataró -> España, Guadalajara -> España, Sevilla -> España, Islas Baleares, Palma -> España, Las Palmas -> España, Pamplona -> España, Palencia -> España, Castellón -> España, Lugo",8834.06
"Mataró -> España, Guadalajara -> España, Sevilla -> España, Castellón -> España, Las Palmas -> España, Pamplona -> España, Palencia -> España, Islas Baleares, Palma -> España, Lugo",8834.06
"Mataró -> España, Sevilla -> España, Lugo -> España, Castellón -> España, Palencia -> España, Pamplona -> España, Las Palmas -> España, Guadalajara -> España, Islas Baleares, Palma",8834.11
"Mataró -> España, Sevilla -> España, Guadalajara -> España, Castellón -> España, Palencia -> España, Pamplona -> España, Las Palmas -> España, Lugo -> España, Islas Baleares, Palma",8834.119999999999
"Mataró -> España, Las Palmas -> España, Castellón -> España, Lugo -> España, Palencia -> España, Islas Baleares, Palma -> España, Guadalajara -> España, Pamplona -> España, Sevilla",8834.14
"Mataró -> España, Las Palmas -> España, Islas Baleares, Palma -> España, Lugo -> España, Palencia -> España, Castellón -> España, Guadalajara -> España, Pamplona -> España, Sevilla",8834.14
"Mataró -> España, Sevilla -> España, Castellón -> España, Palencia -> España, Guadalajara -> España, Pamplona -> España, Las Palmas -> España, Lugo -> España, Islas Baleares, Palma",8834.150000000001
"Mataró -> España, Las Palmas -> España, Castellón -> España, Guadalajara -> España, Pamplona -> España, Lugo -> España, Islas Baleares, Palma -> España, Sevilla -> España, Palencia",8834.169999999998
"Mataró -> España, Las Palmas -> España, Islas Baleares, Palma -> España, Guadalajara -> España, Pamplona -> España, Lugo -> España, Castellón -> España, Sevilla -> España, Palencia",8834.17
"Mataró -> España, Las Palmas -> España, Castellón -> España, Pamplona -> España, Sevilla -> España, Palencia -> España, Guadalajara -> España, Islas Baleares, Palma -> España, Lugo",8834.249999999998
"Mataró -> España, Las Palmas -> España, Lugo -> España, Islas Baleares, Palma -> España, Guadalajara -> España, Palencia -> España, Pamplona -> España, Sevilla -> España, Castellón",8834.310000000001
"Mataró -> España, Sevilla -> España, Palencia -> España, Las Palmas -> España, Islas Baleares, Palma -> España, Lugo -> España, Guadalajara -> España, Castellón -> España, Pamplona",8834.32
"Mataró -> España, Palencia -> España, Castellón -> España, Sevilla -> España, Guadalajara -> España, Pamplona -> España, Las Palmas -> España, Lugo -> España, Islas Baleares, Palma",8834.439999999999
"Mataró -> España, Guadalajara -> España, Lugo -> España, Islas Baleares, Palma -> España, Sevilla -> España, Castellón -> España, Las Palmas -> España, Pamplona -> España, Palencia",8834.47
"Mataró -> España, Guadalajara -> España, Lugo -> España, Castellón -> España, Sevilla -> España, Islas Baleares, Palma -> España, Las Palmas -> España, Pamplona -> España, Palencia",8834.47
"Mataró -> España, Castellón -> España, Lugo -> España, Sevilla -> España, Pamplona -> España, Islas Baleares, Palma -> España, Palencia -> España, Las Palmas -> España, Guadalajara",8834.49
"Mataró -> España, Sevilla -> España, Islas Baleares, Palma -> España, Lugo -> España, Pamplona -> España, Castellón -> España, Guadalajara -> España, Las Palmas -> España, Palencia",8834.499999999998
"Mataró -> España, Castellón -> España, Palencia -> España, Las Palmas -> España, Pamplona -> España, Islas Baleares, Palma -> España, Lugo -> España, Sevilla -> España, Guadalajara",8834.5
"Mataró -> España, Castellón -> España, Lugo -> España, Las Palmas -> España, Pamplona -> España, Islas Baleares, Palma -> España, Palencia -> España, Sevilla -> España, Guadalajara",8834.5
"Mataró -> España, Castellón -> España, Palencia -> España, Sevilla -> España, Pamplona -> España, Islas Baleares, Palma -> España, Lugo -> España, Las Palmas -> España, Guadalajara",8834.51
"Mataró -> España, Las Palmas -> España, Pamplona -> España, Palencia -> España, Guadalajara -> España, Islas Baleares, Palma -> España, Sevilla -> España, Lugo -> España, Castellón",8834.73
"Mataró -> España, Sevilla -> España, Pamplona -> España, Palencia -> España, Guadalajara -> España, Islas Baleares, Palma -> España, Las Palmas -> España, Lugo -> España, Castellón",8834.73
"Mataró -> España, Guadalajara -> España, Palencia -> España, Sevilla -> España, Pamplona -> España, Islas Baleares, Palma -> España, Las Palmas -> España, Lugo -> España, Castellón",8834.73
"Mataró -> España, Sevilla -> España, Lugo -> España, Islas Baleares, Palma -> España, Las Palmas -> España, Pamplona -> España, Palencia -> España, Guadalajara -> España, Castellón",8834.74
"Mataró -> España, Las Palmas -> España, Lugo -> España, Islas Baleares, Palma -> España, Sevilla -> España, Pamplona -> España, Palencia -> España, Guadalajara -> España, Castellón",8834.74
"Mataró -> España, Pamplona -> España, Las Palmas -> España, Islas Baleares, Palma -> España, Palencia -> España, Guadalajara -> España, Sevilla -> España, Lugo -> España, Castellón",8834.74
"Mataró -> España, Pamplona -> España, Sevilla -> España, Lugo -> España, Islas Baleares, Palma -> España, Palencia -> España, Guadalajara -> España, Las Palmas -> España, Castellón",8834.740000000002
"Mataró -> España, Guadalajara -> España, Lugo -> España, Islas Baleares, Palma -> España, Sevilla -> España, Palencia -> España, Las Palmas -> España, Pamplona -> España, Castellón",8834.84
"Mataró -> España, Las Palmas -> España, Castellón -> España, Palencia -> España, Islas Baleares, Palma -> España, Pamplona -> España, Guadalajara -> España, Lugo -> España, Sevilla",8834.92
"Mataró -> España, Sevilla -> España, Palencia -> España, Guadalajara -> España, Lugo -> España, Castellón -> España, Las Palmas -> España, Islas Baleares, Palma -> España, Pamplona",8834.97
"Mataró -> España, Las Palmas -> España, Castellón -> España, Sevilla -> España, Palencia -> España, Guadalajara -> España, Lugo -> España, Islas Baleares, Palma -> España, Pamplona",8834.97
"Mataró -> España, Palencia -> España, Castellón -> España, Lugo -> España, Sevilla -> España, Guadalajara -> España, Pamplona -> España, Las Palmas -> España, Islas Baleares, Palma",8835.12
"Mataró -> España, Sevilla -> España, Palencia -> España, Las Palmas -> España, Lugo -> España, Islas Baleares, Palma -> España, Guadalajara -> España, Castellón -> España, Pamplona",8835.26
"Mataró -> España, Pamplona -> España, Sevilla -> España, Guadalajara -> España, Palencia -> España, Islas Baleares, Palma -> España, Las Palmas -> España, Lugo -> España, Castellón",8835.35
"Mataró -> España, Pamplona -> España, Sevilla -> España, Lugo -> España, Islas Baleares, Palma -> España, Las Palmas -> España, Guadalajara -> España, Palencia -> España, Castellón",8835.35
"Mataró -> España, Las Palmas -> España, Islas Baleares, Palma -> España, Lugo -> España, Sevilla -> España, Pamplona -> España, Palencia -> España, Guadalajara -> España, Castellón",8835.42
"Mataró -> España, Las Palmas -> España, Islas Baleares, Palma -> España, Pamplona -> España, Lugo -> España, Castellón -> España, Sevilla -> España, Guadalajara -> España, Palencia",8835.45
"Mataró -> España, Palencia -> España, Guadalajara -> España, Sevilla -> España, Islas Baleares, Palma -> España, Lugo -> España, Las Palmas -> España, Pamplona -> España, Castellón",8835.48
"Mataró -> España, Las Palmas -> España, Palencia -> España, Sevilla -> España, Islas Baleares, Palma -> España, Lugo -> España, Guadalajara -> España, Castellón -> España, Pamplona",8835.7
"Mataró -> España, Palencia -> España, Lugo -> España, Castellón -> España, Guadalajara -> España, Islas Baleares, Palma -> España, Las Palmas -> España, Pamplona -> España, Sevilla",8835.73
"Mataró -> España, Palencia -> España, Lugo -> España, Islas Baleares, Palma -> España, Guadalajara -> España, Castellón -> España, Las Palmas -> España, Pamplona -> España, Sevilla",8835.74
"Mataró -> España, Lugo -> España, Castellón -> España, Sevilla -> España, Palencia -> España, Las Palmas -> España, Islas Baleares, Palma -> España, Guadalajara -> España, Pamplona",8835.76
"Mataró -> España, Lugo -> España, Islas Baleares, Palma -> España, Sevilla -> España, Palencia -> España, Las Palmas -> España, Castellón -> España, Guadalajara -> España, Pamplona",8835.76
"Mataró -> España, Islas Baleares, Palma -> España, Palencia -> España, Castellón -> España, Lugo -> España, Las Palmas -> España, Guadalajara -> España, Pamplona -> España, Sevilla",8835.77
"Mataró -> España, Sevilla -> España, Islas Baleares, Palma -> España, Las Palmas -> España, Palencia -> España, Castellón -> España, Pamplona -> España, Lugo -> España, Guadalajara",8835.81
"Mataró -> España, Las Palmas -> España, Palencia -> España, Islas Baleares, Palma -> España, Sevilla -> España, Castellón -> España, Pamplona -> España, Lugo -> España, Guadalajara",8835.81
"Mataró -> España, Sevilla -> España, Palencia -> España, Las Palmas -> España, Castellón -> España, Guadalajara -> España, Islas Baleares, Palma -> España, Lugo -> España, Pamplona",8836.02
"Mataró -> España, Sevilla -> España, Palencia -> España, Las Palmas -> España, Islas Baleares, Palma -> España, Guadalajara -> España, Castellón -> España, Lugo -> España, Pamplona",8836.03
